"","Row","Site","SiteNo","PlotNo","SubplotNo","SubplotRes","X","Y","AgoHet","AirCar","AnaArv","Bare","BriMin","BroDia","BroHor","CroSet","CynEch","DicCap","Erodium","GalPar","GerDis","HypGla","LinCil","Lotus","MadSat","TaeCap","TriHir","VicSat","ClaPur","Lupinus","MicCal","Ranunculus","SisBel","TriCro","TriDon","Torilis","Centaurea","Gopher","Sidalcea","LacSer","AchMil","AveBar","LolMul","TriDub","VulMyu","AveFat","CerGlo","GasVen","Wyethia","LinBic","NotMadia","PlaNot","SilGal","TriEri","TriFuc","TriGra","TriAes","TriWil","UnkForb","WhiteBrush","BroMad","Clarkia","CarPac","Solidago","MadSat.1","Asclepias","UnkForb.Cerastium..","Tritileia","CovDis","BranchedTarweed","EupSpa","WhiteGlume","SoftThistle","RumCri","PetDub","TritileiaBlue","TriMicro","GerDis.1","BriMaj","StiPul","Lathyrus","LinPar","TriRef","TriWra","TriPlate","TriWild","BroSterilis","GalApa","YellowMint","NotRanunculus","Unk.Forb","AegTri","Rock","GerMol"
"647",216,"MCL",3,3,8,0.25,2,2,3,15,0,0,0,0,37.5,0,0,0,15,15,0,37.5,0,0,0.5,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648",216,"SFREC",2,6,8,0.25,1,2,0,0,0,0,0,0,15,15,15,0,0,0,15,0,0,0,15,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652",218,"HREC",2,2,1,1,1,2,2,0.5,15,0,0,0.5,15,0,0,0.5,0,15,0,15,0.5,0,0.5,37.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0
"653",218,"MCL",3,2,1,1,1,2,2,15,0.5,15,15,0,15,0,0.5,0.5,15,15,0,37.5,0,0,15,0,0.5,0,15,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655",219,"HREC",2,2,1,0.5,1,1,2,0.5,15,0,0,0,15,0,0,0,0,0.5,0,15,0,0,0,15,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0
"656",219,"MCL",3,2,1,0.5,1,1,2,15,0.5,15,0.5,0,15,0,0,0,15,15,0,15,0,0,15,0,0,0,15,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657",219,"SFREC",2,7,1,1,1,2,0,0,0,0,0,15,15,15,15,0,0,15,15,0,0,15,15,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658",220,"HREC",2,2,1,0.25,1,2,2,0,0.5,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"659",220,"MCL",3,2,1,0.25,1,2,1,15,0.5,15,0.5,0,15,0,0,0,15,15,0,37.5,0,0,15,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660",220,"SFREC",2,7,1,0.5,1,1,0,0,0,0,0,15,15,15,15,0,0,15,15,0,0,15,15,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661",221,"HREC",2,2,2,0.25,2,2,1,0,15,0,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,15,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
"662",221,"MCL",3,2,2,0.25,2,2,2,15,0,15,0.5,0,0.5,0,0,0,15,15,0,37.5,0,0,15,0,0,0,0.5,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663",221,"SFREC",2,7,1,0.25,1,1,0,0,0,0,0,15,15,15,15,0,0,15,15,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",222,"HREC",2,2,2,0.5,2,1,2,0,0.5,0,0,0.5,15,0,0,0.5,0,0.5,0,15,0,0,0.5,15,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0
"665",222,"MCL",3,2,2,0.5,2,1,2,15,0,15,15,0,15,0,0,0.5,15,15,0,15,0,0,15,0,0.5,0,15,15,62.5,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666",222,"SFREC",2,7,2,0.25,2,2,0,0,0,0,0,0,15,15,0,0,0,15,15,0,0,15,0,37.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667",223,"HREC",2,2,3,0.25,1,1,0,0,0,0,0,0,15,0,0,0.5,0,0.5,0,15,0,0,0,15,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0
"668",223,"MCL",3,2,3,0.25,1,1,2,15,0,15,0.5,0,15,0,0,0,0,0.5,0,15,0,0,15,0,0,0,15,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",223,"SFREC",2,7,2,0.5,1,2,0,0,0,0,0,15,15,15,0,0,0,15,15,0,0,15,15,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670",224,"HREC",2,2,4,0.25,1,2,1,0,0.5,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"671",224,"MCL",3,2,4,0.25,1,2,0,15,0,0,0,0,0.5,0,0,0.5,0,0.5,0,15,0,0,15,0,0,0,15,15,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672",224,"SFREC",2,7,3,0.25,1,1,0,0,0,0,0,15,15,15,0,0,0,15,15,0,0,0,15,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673",225,"HREC",2,2,2,1,2,1,2,0,0.5,15,0,0,0.5,0,0.5,0,0,0.5,0,15,0,0,0.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0.5,0,0,0.5,0,0,0,0,15,0
"674",225,"MCL",3,2,2,1,2,1,2,15,0,15,0.5,0,15,0,0,0.5,15,15,0,37.5,0,0,15,0,0.5,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675",225,"SFREC",2,7,4,0.25,1,2,0,0,0,0,0,15,15,15,0,0,0,15,0,0,0,15,0,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676",226,"HREC",2,2,3,0.5,1,1,0,0,0,0,0,0,0.5,0,15,0,0,0,0,15,0,0,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"677",226,"MCL",3,2,3,0.5,1,1,2,15,0,15,0,0,15,0,0,0.5,15,15,0,15,0,0,15,0,0,0,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678",226,"SFREC",2,7,2,1,2,1,0,0,0,0,0,0,62.5,15,0.5,0,0,15,15,0,0,15,15,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",227,"HREC",2,2,5,0.25,1,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"680",227,"MCL",3,2,5,0.25,1,2,2,0.5,0,15,0,0,15,0,0,0,0.5,15,0,37.5,0,0,0.5,0,0,0,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681",227,"SFREC",2,7,3,0.5,2,1,0,0,0,0,0,0,37.5,15,0.5,0,0,15,0.5,0,0,15,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",228,"HREC",2,2,6,0.25,2,2,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683",228,"MCL",3,2,6,0.25,2,2,2,15,0,15,0,0,15,0,0,0,15,0.5,0,15,0,0,0.5,0,0,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684",228,"SFREC",2,7,5,0.25,1,1,0,0,0,0,0,0,15,15,0.5,0,0,15,0,0,0,15,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685",229,"HREC",2,2,4,0.5,2,2,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0
"686",229,"MCL",3,2,4,0.5,2,2,2,15,0,0.5,0.5,0,15,0,0,0.5,15,15,0,37.5,0,0,15,0,0,0,15,15,37.5,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687",229,"SFREC",2,7,6,0.25,2,1,0,0,0,0,0,0,37.5,0,0.5,0,0,15,0.5,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688",230,"HREC",2,2,7,0.25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"689",230,"MCL",3,2,7,0.25,2,1,3,15,0,0.5,0,0,15,0,0,0.5,15,0.5,0,37.5,0,0,0,0,0,0,15,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690",230,"SFREC",2,7,4,0.5,2,2,0,0,0,0,0,0.5,62.5,0,0.5,0,0,0.5,15,0,0,15,15,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691",231,"HREC",2,2,8,0.25,2,2,0,0,0,37.5,0,0,0,0,0,0,0,0.5,0,15,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0.5,0,0,0,0,0,0,0,37.5,0
"692",231,"MCL",3,2,8,0.25,2,2,0,15,0,0.5,0.5,0,15,0,0,0,0,15,0,37.5,0,0,0,0,0,0,0.5,15,62.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693",231,"SFREC",2,7,7,0.25,1,2,0,0,0,0,0,0,37.5,0,0.5,0,0,0.5,15,0,0,15,0,37.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696",232,"SFREC",2,7,8,0.25,2,2,0,0,0,0,0,0,62.5,0,0.5,0,0,15,0.5,0,0,0,15,37.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700",234,"HREC",2,1,1,1,2,1,1,0,15,0,0.5,0,15,0,0,0,0,15,0,15,15,0,0.5,37.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"701",234,"MCL",3,1,1,1,2,1,3,37.5,15,15,15,0,15,0,0,0,0,15,0,62.5,0,15,15,0,0,15,15,37.5,37.5,0,0.5,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702",234,"SFREC",2,8,1,1,1,2,0,0,0,0,0.5,0.5,15,15,0.5,0,0,15,15,0,0,15,37.5,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"703",235,"HREC",2,1,1,0.5,2,1,1,0,15,0,0,0,0.5,0,0,0,0,15,0,15,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"704",235,"MCL",3,1,1,0.5,2,1,3,15,0.5,15,15,0,15,0,0,0,0,15,0,62.5,0,15,15,0,0,0,0.5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705",235,"SFREC",2,8,1,0.5,1,1,0,0,0,0,0,0,15,15,0,0,0,15,15,0,0,15,15,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"706",236,"HREC",2,1,1,0.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"707",236,"MCL",3,1,1,0.25,1,2,3,15,0,0,0,0,15,0,0,0,0,0.5,0,62.5,0,0,0,0,0,0,0.5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708",236,"SFREC",2,8,1,0.25,1,2,0,0,0,0,0,0,15,15,0,0,0,15,15,0,0,15,15,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709",237,"HREC",2,1,2,0.25,2,1,2,0,15,0,0,0,0.5,0,0,0,0,15,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710",237,"MCL",3,1,2,0.25,2,1,2,15,0,0,0.5,0,37.5,0,0,0,0,0.5,0,37.5,0,15,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711",237,"SFREC",2,8,2,0.25,2,2,0,0,0,0,0,0.5,15,37.5,0,0,0,15,15,0,0,0,15,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712",238,"HREC",2,1,2,0.5,1,1,0,0,15,0,0,0,0.5,0,0,0,0,15,0,15,0.5,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"713",238,"MCL",3,1,2,0.5,1,1,3,37.5,15,0,0.5,0,15,0,0,0,0,15,0,37.5,0,0,15,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714",238,"SFREC",2,8,2,0.5,2,1,0,0,0,0,0.5,0,15,15,0,0,0,15,15,0,0,0,37.5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715",239,"HREC",2,1,3,0.25,1,1,0,0,15,0,0,0,0.5,0,0,0,0,15,0,0.5,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716",239,"MCL",3,1,3,0.25,1,1,3,37.5,0.5,0,0,0,15,0,0,0,0,15,0,37.5,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717",239,"SFREC",2,8,3,0.25,1,1,0,0,0,0,0.5,0,15,15,0,0,0,15,15,0,0,0,15,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718",240,"HREC",2,1,4,0.25,2,2,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"719",240,"MCL",3,1,4,0.25,2,2,4,37.5,15,0,0,0,15,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720",240,"SFREC",2,8,4,0.25,2,2,0,0,0,0,0,0,15,15,0,0,0,15,15,0,0,0,62.5,0.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
