,site,block,plot,subplot,x,y,note,index,year,sitename,dateestablished,plotlocation,fertilized,Achillea.millefolium,Achyracaena.mollis,Lotus.sp.,Aegilops.triuncialis,Agoseris.heterophylla,Aira.caryophyllaea,Amsinckia.menziesii,Anagallis.arvensis,Astragalus.gambelianus,Athysanus.pusillus,Avena.barbata,Lomatium.californicum,Briza.maxima,Briza.minima,Bromus.carinatus,Bromus.diandrus,Bromus.hordeaceous,Bromus.madritensis,Bromus.sterilis,Calandrinia.ciliata,Calochortus.luteus,Galium.parisiense,Cardamine.oligosperma,Carduus.pachnocephalus,Castilleja.attenuata,Centaurea.melitensis,Centaurea.solstitialis,Cerastium.glomeratum,Clatonia.perfoliata,Clarkia.Purpurea,Collinsia.sparsiflora,Convolvulus.arvensis,Croton.setigerus,Cynosurus.echinatus,Daucus.pusillus,Delphinium.gracilentum,Delphinium.variegatum,Dichlostemma.capitatum,Dichlostemma.multiflorum,Thysanocarpus.curvipes,Elymus.glaucus,Elymus.multisetus,Erodium.botrys,Erodium.cicutarium,Euphorbia.spathulata,Filago.gallica,V1,Galium.aparine,Gastridium.ventricosum,Geranium.molle,Geranium.dissectum,Gilia.tricolor,Holocarpha.virgata,Hypericum.sp.,Hypochaeris.glabra,Hypochaeris.radicata,Lactuca.serriola,Lagophylla.ramosissma,Large.brush,Lathyrus.sphaericus,Linanthus.sp.,Linanthus.bicolor,Linanthus.parviflora,Little.unknown,Lolium.multiflorum,Lotus.micranthus,Lotus.purshianus,Lotus.wrangelianus,Lupinus.bicolor,Luzula.comosa,Madea.esque.plant,Madia.gracilis,Madea.sativa,Trifolium.dubium,Micropus.californica,Nassella.pulchra,Navarretia.pubescens,Tolpis.barbata,Castilleja.exserta,Petrorhagia.dubia,Plantago.lanceolata,Plagiobothrys.nothofulvus,Plantago.sp.,Poa.secunda,Trifolium.albopurpurea,Githopsis.specularioides,Ranunculus.californica,Sanicula.bipinnatifida,Scandix.pecten.veneris,Unknown.sedge,Sherardia.arvensis,Sidalcea.diploscypha,Silene.gallica,Sisyrinchium.bellum,Taeniatherum.caput.medusae,Torilis.sp.,Trifolium.bifidum,Tritileia.laxa,Trifolium.ciliolatum,Trifolium.microdon,Triphyseria.eriantha,Trifolium.depauperatum,Trifolium.subterraneum,Trifolium.gracilentum,Trifolium.hirtum,Tritileia.hyacinthina,Trifolium.microcephalum,Trifolium.wildenovii,Zeltnera.trichantha,Unknown.aster,Unknown.grass,Vicia.sativa,Vicia.villosa,Vulpia.microstachys,Vulpia.myuros,Odontostomum.hartwegii,X4.way.grass
1708,HREC,2,1,12,4,6,NA,1196,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,62.5,0,0,0,0,0,0,0.5,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1709,HREC,2,1,13,5,6,NA,1197,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,15,15,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1710,HREC,2,1,14,6,6,NA,1198,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,0,0,0,0,0.5,0,0,15,0,15,0,0,0,15,0,0,0,0,0.5,0,15,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1711,HREC,2,1,15,7,6,NA,1199,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,15,37.5,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0
1712,HREC,2,1,16,8,6,NA,1200,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,15,0,37.5,0,0,15,15,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0
1713,HREC,2,1,1,1,7,NA,1201,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,0,0,0,0,0,0,0,0.5,0,62.5,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1714,HREC,2,1,2,2,7,NA,1202,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,0,0,0,0,0,0,0,0.5,0,62.5,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0
1715,HREC,2,1,3,3,7,NA,1203,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,0,0,0,0,0,0,0,0.5,0,62.5,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1716,HREC,2,1,4,4,7,NA,1204,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,15,0,37.5,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1717,HREC,2,1,5,5,7,NA,1205,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,0.5,0,0,0,0,0,0,15,0,37.5,0,0,15,15,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1718,HREC,2,1,6,6,7,NA,1206,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,15,15,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1719,HREC,2,1,7,7,7,NA,1207,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,15,0,37.5,0,0,15,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1720,HREC,2,1,8,8,7,NA,1208,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,0.5,0,37.5,0,0,15,15,0,15,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1721,HREC,2,1,9,1,8,NA,1209,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,15,0,62.5,0,0,15,15,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1722,HREC,2,1,10,2,8,NA,1210,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,0,0,37.5,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1723,HREC,2,1,11,3,8,NA,1211,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,0,0,0,0,0,0,0,0.5,0,37.5,0,0,15,15,0,0,0,0,0.5,0,15,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1724,HREC,2,1,12,4,8,NA,1212,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,0,0,0,0,0,0,0,0.5,0,62.5,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1725,HREC,2,1,13,5,8,NA,1213,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,0.5,0,37.5,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1726,HREC,2,1,14,6,8,NA,1214,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,15,0,37.5,0,0,15,15,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1727,HREC,2,1,15,7,8,NA,1215,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,15,0,0,0,0,0,0,0.5,0,37.5,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1728,HREC,2,1,16,8,8,NA,1216,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,0,0,0,0,37.5,0,0,0,0,0,0,0.5,0,37.5,0,0,15,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0
1729,HREC,2,2,1,1,1,NA,1217,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,62.5,0,0,0,0,0,0,15,0,0.5,0,0,0,15,0,0,0,0,0.5,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1730,HREC,2,2,2,2,1,NA,1218,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,62.5,0,0,0,0,0,0,15,0,15,0,0,0,15,0,0,0,0,15,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1731,HREC,2,2,3,3,1,NA,1219,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,37.5,0,0,0,0,0,0,0.5,0,15,0,0,0,15,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1732,HREC,2,2,4,4,1,NA,1220,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,37.5,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1733,HREC,2,2,5,5,1,NA,1221,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,37.5,0,0,0,0,0,0,15,0,0.5,0,0,0,15,0,0,0,0,15,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1734,HREC,2,2,6,6,1,NA,1222,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,37.5,0,0,0,0,0,0,15,0,15,0,0,0.5,15,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1735,HREC,2,2,7,7,1,NA,1223,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,15,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1736,HREC,2,2,8,8,1,NA,1224,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,15,0,0,0,0,0,0,37.5,0,15,0,0,15,15,0,0,0,0,0.5,0,0.5,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1737,HREC,2,2,9,1,2,NA,1225,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,62.5,0,0,15,0,0,0,15,0,0,0,0,0.5,15,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1738,HREC,2,2,10,2,2,NA,1226,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,37.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0
1739,HREC,2,2,11,3,2,NA,1227,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,37.5,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1740,HREC,2,2,12,4,2,NA,1228,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,15,0,0,0,0,15,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1741,HREC,2,2,13,5,2,NA,1229,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1742,HREC,2,2,14,6,2,NA,1230,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,37.5,0,0,0,0,0.5,0,15,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1743,HREC,2,2,15,7,2,NA,1231,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,0.5,0,0,0,0,0,0,37.5,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1744,HREC,2,2,16,8,2,NA,1232,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,37.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0
1745,HREC,2,2,1,1,3,NA,1233,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,37.5,0,0,0.5,0,0,0,37.5,0,0,0,0,15,15,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1746,HREC,2,2,2,2,3,NA,1234,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,15,15,0,0,0,0,0.5,0,15,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1747,HREC,2,2,3,3,3,NA,1235,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,15,62.5,0,0,0,0,0.5,0,15,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0
1748,HREC,2,2,4,4,3,NA,1236,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,37.5,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0
1749,HREC,2,2,5,5,3,NA,1237,2018,Hopland REC,2/13/2017,39°00’756” N; 123°03’629” W,1,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,15,15,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,15,0,0,0,0,0
